股票代码,股票简称,最新价,最新涨跌幅,个股热度[20240606],个股热度排名[20240606],market_code,code
002303.SZ,美盈森,2.47,-3.516,14852.5,2845,33,002303
605186.SH,健麾信息,25.89,-4.886,14851.5,2846,17,605186
603618.SH,杭电股份,4.36,-5.832,14844.5,2847,17,603618
600965.SH,福成股份,3.72,-6.767,14842.5,2848,17,600965
600229.SH,城市传媒,6.88,-3.371,14839.0,2849,17,600229
002299.SZ,圣农发展,16.16,-1.162,14828.5,2850,33,002299
600400.SH,红豆股份,2.27,-5.021,14824.5,2851,17,600400
002068.SZ,黑猫股份,8.41,-4.972,14820.0,2852,33,002068
600479.SH,千金药业,11.11,-0.804,14815.5,2853,17,600479
002958.SZ,青农商行,2.71,-1.455,14804.5,2854,33,002958
300271.SZ,华宇软件,4.88,-6.154,14798.5,2855,33,300271
002294.SZ,信立泰,27.75,-1.246,14785.0,2856,33,002294
000404.SZ,长虹华意,5.88,-2.000,14757.0,2857,33,000404
300097.SZ,智云股份,5.41,-6.885,14754.0,2858,33,300097
002345.SZ,潮宏基,5.33,-4.137,14751.0,2859,33,002345
301316.SZ,慧博云通,14.74,-4.348,14748.0,2860,33,301316
601009.SH,南京银行,10.15,0.595,14744.0,2861,17,601009
601098.SH,中南传媒,13.23,0.608,14731.5,2862,17,601098
603999.SH,读者传媒,4.73,-4.444,14726.5,2863,17,603999
600583.SH,海油工程,6.08,-0.164,14718.0,2864,17,600583
300354.SZ,东华测试,35.15,-4.743,14706.0,2865,33,300354
002820.SZ,桂发祥,7.36,-4.416,14702.5,2866,33,002820
300219.SZ,鸿利智汇,5.74,-4.174,14700.5,2867,33,300219
000012.SZ,南玻A,5.40,-1.460,14698.5,2868,33,000012
000958.SZ,电投产融,3.96,-1.980,14693.5,2869,33,000958
300072.SZ,海新能科,2.06,-4.630,14688.0,2870,33,300072
001266.SZ,宏英智能,17.78,-8.727,14672.5,2871,33,001266
603386.SH,骏亚科技,8.99,-2.389,14664.0,2872,17,603386
600061.SH,国投资本,5.97,-1.159,14653.0,2873,17,600061
300649.SZ,杭州园林,9.98,-5.938,14644.5,2874,33,300649
300937.SZ,药易购,21.20,-6.112,14643.0,2875,33,300937
002017.SZ,东信和平,8.15,-4.230,14641.5,2876,33,002017
301371.SZ,敷尔佳,31.09,-2.325,14635.5,2877,33,301371
002350.SZ,北京科锐,4.52,-6.029,14627.0,2878,33,002350
002205.SZ,国统股份,5.89,-6.951,14624.5,2879,33,002205
000833.SZ,粤桂股份,5.86,-4.560,14621.5,2880,33,000833
600063.SH,皖维高新,3.75,-2.089,14615.0,2881,17,600063
300939.SZ,秋田微,25.65,-3.897,14609.5,2882,33,300939
600375.SH,*ST汉马,4.32,-5.055,14596.0,2883,22,600375
301338.SZ,凯格精机,26.81,-5.365,14588.0,2884,33,301338
301069.SZ,凯盛新材,14.08,-5.882,14581.0,2885,33,301069
301419.SZ,阿莱德,22.98,-4.210,14577.5,2886,33,301419
600388.SH,龙净环保,11.38,-1.044,14562.5,2887,17,600388
605179.SH,一鸣食品,9.90,-3.603,14561.5,2888,17,605179
002730.SZ,电光科技,6.48,-4.566,14561.0,2889,33,002730
002010.SZ,传化智联,4.13,-2.364,14560.0,2890,33,002010
000518.SZ,四环生物,2.01,-3.828,14556.5,2891,33,000518
603233.SH,大参林,19.69,-1.402,14523.5,2892,17,603233
002731.SZ,萃华珠宝,8.62,-4.329,14508.5,2893,33,002731
600507.SH,方大特钢,4.01,-1.232,14503.0,2894,17,600507
002062.SZ,宏润建设,3.58,-5.790,14496.0,2895,33,002062
000825.SZ,太钢不锈,3.59,-1.102,14492.5,2896,33,000825
839167.BJ,同享科技,16.41,-5.690,14489.5,2897,151,839167
603227.SH,雪峰科技,6.28,-2.181,14470.5,2898,17,603227
301001.SZ,凯淳股份,15.89,-5.976,14463.0,2899,33,301001
002094.SZ,青岛金王,1.92,-6.796,14459.5,2900,33,002094
002857.SZ,三晖电气,10.07,-4.095,14427.5,2901,33,002857
605123.SH,派克新材,61.85,-3.915,14422.0,2902,17,605123
301213.SZ,观想科技,24.70,-6.012,14417.5,2903,33,301213
688352.SH,颀中科技,10.96,-1.704,14413.0,2904,17,688352
301362.SZ,民爆光电,33.42,-1.706,14410.0,2905,33,301362
002943.SZ,宇晶股份,17.10,-4.576,14397.0,2907,33,002943
600539.SH,狮头股份,3.54,-9.924,14397.0,2906,17,600539
002243.SZ,力合科创,5.22,-4.220,14396.0,2908,33,002243
301528.SZ,多浦乐,41.75,-3.624,14377.5,2909,33,301528
301021.SZ,英诺激光,14.97,-6.320,14370.5,2910,33,301021
601838.SH,成都银行,15.37,0.000,14367.5,2911,17,601838
300710.SZ,万隆光电,14.29,-7.388,14361.0,2912,33,300710
002449.SZ,国星光电,6.77,-3.424,14360.0,2913,33,002449
300233.SZ,金城医药,15.43,-3.563,14357.0,2915,33,300233
601008.SH,连云港,3.48,-3.333,14357.0,2914,17,601008
001360.SZ,南矿集团,12.27,-3.614,14354.0,2916,33,001360
000586.SZ,汇源通信,7.17,-7.124,14348.0,2917,33,000586
300205.SZ,ST天喻,6.42,-5.170,14344.0,2918,33,300205
000905.SZ,厦门港务,5.88,-2.649,14334.0,2919,33,000905
002469.SZ,三维化学,5.63,-3.925,14332.0,2921,33,002469
600470.SH,六国化工,3.86,-3.015,14332.0,2920,17,600470
600936.SH,广西广电,2.06,-7.623,14319.5,2922,17,600936
301231.SZ,荣信文化,14.11,-7.232,14314.5,2923,33,301231
301169.SZ,零点有数,25.89,-7.271,14311.5,2924,33,301169
002454.SZ,松芝股份,5.55,-4.639,14308.5,2925,33,002454
600073.SH,上海梅林,5.92,-1.003,14300.0,2926,17,600073
000049.SZ,德赛电池,20.06,-2.432,14296.0,2927,33,000049
000889.SZ,ST中嘉,1.86,-5.102,14283.0,2928,33,000889
300201.SZ,海伦哲,3.44,-5.495,14267.0,2929,33,300201
600425.SH,青松建化,3.21,-1.534,14266.5,2930,17,600425
600397.SH,安源煤业,1.85,-6.091,14257.5,2931,17,600397
688017.SH,绿的谐波,111.02,-3.107,14254.5,2932,17,688017
603075.SH,热威股份,17.93,-3.861,14250.5,2933,17,603075
600282.SH,南钢股份,5.04,0.199,14243.0,2934,17,600282
600267.SH,海正药业,7.49,-1.318,14242.0,2935,17,600267
688498.SH,源杰科技,132.35,0.114,14230.0,2936,17,688498
000811.SZ,冰轮环境,10.51,-1.684,14225.5,2938,33,000811
002190.SZ,成飞集成,14.45,-4.305,14225.5,2937,33,002190
002721.SZ,*ST金一,2.56,-4.833,14222.0,2939,33,002721
000573.SZ,粤宏远A,2.17,-6.867,14207.0,2940,33,000573
002948.SZ,青岛银行,3.48,-0.571,14204.0,2941,33,002948
688667.SH,菱电电控,45.60,-5.099,14200.5,2942,17,688667
002158.SZ,汉钟精机,18.45,-0.485,14189.0,2944,33,002158
002743.SZ,富煌钢构,3.63,-5.714,14189.0,2943,33,002743
300504.SZ,天邑股份,11.33,-5.347,14188.0,2945,33,300504
002502.SZ,ST鼎龙,0.86,-4.444,14185.5,2946,33,002502
301233.SZ,盛帮股份,36.01,-4.025,14182.0,2947,33,301233
300765.SZ,新诺威,31.30,-0.887,14180.5,2948,33,300765
002314.SZ,南山控股,2.22,-1.333,14171.0,2949,33,002314
002443.SZ,金洲管道,5.54,-2.807,14163.5,2950,33,002443
300898.SZ,熊猫乳品,17.11,-4.360,14147.0,2951,33,300898
300872.SZ,天阳科技,12.00,-4.000,14146.0,2952,33,300872
300612.SZ,宣亚国际,12.25,-5.186,14145.5,2953,33,300612
002069.SZ,獐子岛,2.55,-7.273,14143.5,2954,33,002069
300795.SZ,米奥会展,20.63,-4.975,14135.0,2955,33,300795
600960.SH,渤海汽车,2.67,-5.654,14134.0,2956,17,600960
300911.SZ,亿田智能,25.04,-2.073,14126.5,2957,33,300911
300110.SZ,华仁药业,3.11,-3.715,14124.0,2958,33,300110
600594.SH,益佰制药,3.13,-5.438,14111.5,2959,17,600594
600449.SH,宁夏建材,12.33,-2.375,14106.5,2960,17,600449
301178.SZ,天亿马,16.98,-6.601,14099.0,2961,33,301178
002949.SZ,华阳国际,9.11,-4.105,14098.5,2963,33,002949
601808.SH,中海油服,17.46,0.576,14098.5,2962,17,601808
002783.SZ,凯龙股份,7.41,-2.756,14095.0,2964,33,002783
301372.SZ,科净源,23.43,-6.728,14094.5,2965,33,301372
600288.SH,大恒科技,6.43,-5.022,14094.0,2966,17,600288
300565.SZ,科信技术,9.53,-6.934,14090.5,2967,33,300565
002551.SZ,尚荣医疗,2.38,-5.556,14086.0,2968,33,002551
002468.SZ,申通快递,9.29,-2.211,14082.0,2969,33,002468
603221.SH,爱丽家居,8.57,-5.928,14080.0,2970,17,603221
300853.SZ,申昊科技,14.07,-5.949,14079.0,2971,33,300853
002274.SZ,华昌化工,7.46,-1.583,14072.5,2972,33,002274
300707.SZ,威唐工业,12.44,-5.971,14069.0,2973,33,300707
601065.SH,江盐集团,9.16,-2.449,14066.0,2974,17,601065
605199.SH,葫芦娃,10.13,-3.981,14059.0,2975,17,605199
000582.SZ,北部湾港,7.55,-1.436,14058.0,2976,33,000582
301518.SZ,长华化学,17.89,-2.134,14053.0,2977,33,301518
301313.SZ,凡拓数创,19.30,-6.402,14048.5,2978,33,301313
600321.SH,正源股份,,,14039.0,2979,17,600321
600120.SH,浙江东方,3.38,-2.594,14034.0,2980,17,600120
300194.SZ,福安药业,3.71,-3.385,14032.0,2981,33,300194
301170.SZ,锡南科技,22.00,-5.254,14017.0,2982,33,301170
600739.SH,辽宁成大,9.32,-3.219,14013.5,2983,17,600739
603901.SH,永创智能,7.51,-2.468,14013.0,2984,17,603901
000615.SZ,*ST美谷,2.13,-4.911,14011.0,2985,33,000615
600740.SH,山西焦化,4.21,-1.174,13986.0,2986,17,600740
002931.SZ,锋龙股份,10.20,-7.273,13981.0,2987,33,002931
600742.SH,一汽富维,7.93,-1.613,13979.0,2988,17,600742
688512.SH,慧智微,8.40,-7.285,13973.0,2989,17,688512
601218.SH,吉鑫科技,2.70,-5.263,13972.0,2990,17,601218
688158.SH,优刻得,9.77,-5.786,13969.5,2991,17,688158
000006.SZ,深振业A,3.43,-3.652,13961.5,2992,33,000006
002096.SZ,易普力,12.33,-0.725,13943.5,2993,33,002096
000159.SZ,国际实业,5.34,-6.806,13940.0,2994,33,000159
301332.SZ,德尔玛,9.47,-3.466,13935.0,2995,33,301332
688549.SH,中巨芯,6.43,-2.576,13929.5,2996,17,688549
002488.SZ,金固股份,4.51,-5.053,13929.0,2997,33,002488
601992.SH,金隅集团,1.63,-2.395,13926.5,2998,17,601992
002258.SZ,利尔化学,8.75,-2.125,13925.0,2999,33,002258
002388.SZ,新亚制程,3.10,-6.344,13920.5,3001,33,002388
603100.SH,川仪股份,26.03,0.463,13920.5,3000,17,603100
300415.SZ,伊之密,21.95,-1.746,13911.5,3002,33,300415
688695.SH,中创股份,35.02,-4.837,13888.5,3003,17,688695
600976.SH,健民集团,64.24,0.454,13875.0,3004,17,600976
002026.SZ,山东威达,8.14,-3.896,13862.0,3005,33,002026
688019.SH,安集科技,165.88,0.139,13840.5,3006,17,688019
600336.SH,澳柯玛,4.34,-3.982,13839.0,3007,17,600336
002159.SZ,三特索道,12.53,-1.879,13828.5,3008,33,002159
688286.SH,敏芯股份,42.44,-4.843,13822.5,3009,17,688286
002548.SZ,金新农,4.15,-4.817,13814.5,3010,33,002548
300889.SZ,爱克股份,9.08,-7.536,13810.0,3011,33,300889
300578.SZ,会畅通讯,11.62,-5.605,13803.0,3012,33,300578
300511.SZ,雪榕生物,3.09,-5.505,13794.0,3013,33,300511
688167.SH,炬光科技,59.57,-4.688,13784.5,3014,17,688167
600243.SH,青海华鼎,2.66,-6.667,13782.5,3015,17,600243
600273.SH,嘉化能源,7.36,-1.604,13780.5,3016,17,600273
600359.SH,新农开发,5.66,-4.874,13778.0,3017,17,600359
000058.SZ,深赛格,5.51,-3.839,13774.0,3018,33,000058
600927.SH,永安期货,11.63,-3.083,13772.5,3019,17,600927
300530.SZ,领湃科技,15.84,-5.602,13772.0,3020,33,300530
301456.SZ,盘古智能,20.92,-4.562,13760.0,3021,33,301456
002102.SZ,能特科技,2.30,-3.766,13748.0,3022,33,002102
300021.SZ,大禹节水,3.19,-4.204,13745.0,3023,33,300021
603868.SH,飞科电器,45.66,-0.545,13743.5,3024,17,603868
688728.SH,格科微,12.95,-1.371,13743.0,3025,17,688728
601187.SH,厦门银行,5.59,-1.062,13725.0,3026,17,601187
000959.SZ,首钢股份,2.95,-1.667,13719.5,3028,33,000959
600156.SH,华升股份,3.11,-7.164,13719.5,3027,17,600156
688287.SH,观典防务,4.79,-9.623,13717.5,3029,17,688287
603085.SH,天成自控,9.16,-1.080,13714.0,3030,17,603085
603726.SH,朗迪集团,12.44,-3.790,13709.0,3031,17,603726
000089.SZ,深圳机场,6.74,-1.606,13703.5,3032,33,000089
300628.SZ,亿联网络,36.45,-0.355,13696.0,3033,33,300628
000902.SZ,新洋丰,12.20,1.161,13684.5,3034,33,000902
603308.SH,应流股份,13.32,-2.560,13667.0,3035,17,603308
300611.SZ,美力科技,7.31,-7.116,13662.0,3036,33,300611
300061.SZ,旗天科技,3.33,-7.500,13658.5,3037,33,300061
002286.SZ,保龄宝,5.53,-5.470,13653.0,3038,33,002286
600422.SH,昆药集团,20.50,-2.008,13646.5,3039,17,600422
600057.SH,厦门象屿,7.47,-0.533,13635.0,3040,17,600057
300485.SZ,赛升药业,6.20,-7.601,13633.0,3041,33,300485
002891.SZ,中宠股份,21.73,-2.991,13630.5,3042,33,002891
000987.SZ,越秀资本,5.40,-1.818,13629.0,3043,33,000987
605133.SH,嵘泰股份,19.54,-5.100,13618.0,3044,17,605133
301272.SZ,英华特,36.04,-5.158,13611.5,3045,33,301272
600075.SH,新疆天业,3.70,-0.804,13607.5,3046,17,600075
002629.SZ,仁智股份,1.73,-6.989,13595.0,3048,33,002629
688418.SH,震有科技,16.99,-5.716,13595.0,3047,17,688418
300963.SZ,中洲特材,9.58,-7.350,13590.5,3049,33,300963
688561.SH,奇安信,24.32,-4.139,13589.0,3050,17,688561
300277.SZ,海联讯,6.18,-5.793,13578.5,3051,33,300277
301390.SZ,经纬股份,28.77,-3.618,13574.5,3052,33,301390
600300.SH,维维股份,2.60,-2.985,13572.0,3053,17,600300
601609.SH,金田股份,5.82,-1.020,13568.0,3054,17,601609
300380.SZ,安硕信息,13.78,-6.131,13566.5,3055,33,300380
600796.SH,钱江生化,4.26,-3.838,13559.0,3056,17,600796
600794.SH,保税科技,3.19,-3.625,13554.5,3057,17,600794
600169.SH,太原重工,1.90,-3.061,13552.0,3058,17,600169
603379.SH,三美股份,39.90,-0.375,13548.0,3059,17,603379
688543.SH,国科军工,55.20,-3.564,13547.5,3060,17,688543
001326.SZ,联域股份,36.42,-3.344,13544.0,3061,33,001326
300813.SZ,泰林生物,16.88,-6.118,13538.5,3062,33,300813
002489.SZ,浙江永强,2.47,-2.756,13535.5,3063,33,002489
300472.SZ,新元科技,4.19,-9.307,13530.0,3064,33,300472
300473.SZ,德尔股份,13.18,-2.802,13515.0,3065,33,300473
002380.SZ,科远智慧,17.70,-3.279,13513.5,3066,33,002380
301158.SZ,德石股份,12.20,-5.426,13511.0,3067,33,301158
688234.SH,天岳先进,49.99,-0.478,13509.5,3068,17,688234
000836.SZ,ST富通,0.49,-5.769,13501.0,3069,33,000836
002598.SZ,山东章鼓,7.32,-3.937,13491.5,3070,33,002598
301013.SZ,利和兴,9.85,-3.902,13484.5,3071,33,301013
002344.SZ,海宁皮城,3.13,-4.863,13479.0,3072,33,002344
002163.SZ,海南发展,6.08,-3.798,13475.5,3073,33,002163
000597.SZ,东北制药,4.07,-3.325,13472.5,3074,33,000597
300737.SZ,科顺股份,4.93,-4.272,13460.0,3075,33,300737
002597.SZ,金禾实业,21.28,-1.299,13454.0,3076,33,002597
603106.SH,恒银科技,4.06,-6.236,13420.0,3077,17,603106
300994.SZ,久祺股份,10.07,-5.535,13416.5,3078,33,300994
000930.SZ,中粮科技,5.85,-1.846,13405.0,3079,33,000930
002687.SZ,乔治白,4.29,-1.606,13387.5,3080,33,002687
603928.SH,兴业股份,10.24,-3.214,13378.5,3081,17,603928
300805.SZ,电声股份,6.00,-6.396,13373.0,3082,33,300805
300940.SZ,南极光,11.69,-10.490,13362.0,3083,33,300940
600448.SH,华纺股份,1.96,-6.667,13358.5,3084,17,600448
601228.SH,广州港,3.18,-1.852,13342.5,3085,17,601228
000973.SZ,佛塑科技,3.66,-2.918,13333.5,3086,33,000973
002181.SZ,粤传媒,3.44,-4.444,13330.0,3087,33,002181
300740.SZ,水羊股份,16.65,-2.461,13326.5,3088,33,300740
002277.SZ,友阿股份,2.21,-5.150,13316.0,3089,33,002277
000417.SZ,合肥百货,4.34,-3.556,13314.5,3090,33,000417
002726.SZ,龙大美食,6.73,-2.322,13309.5,3091,33,002726
000838.SZ,财信发展,2.43,-6.178,13296.0,3092,33,000838
002798.SZ,帝欧家居,3.26,-7.649,13295.0,3093,33,002798
603317.SH,天味食品,12.93,-2.268,13293.0,3094,17,603317
603577.SH,汇金通,6.68,-4.708,13291.0,3095,17,603577
002918.SZ,蒙娜丽莎,9.91,-4.251,13280.0,3096,33,002918
600323.SH,瀚蓝环境,20.07,0.451,13276.0,3097,17,600323
002976.SZ,瑞玛精密,21.10,-4.178,13274.5,3098,33,002976
301018.SZ,申菱环境,19.32,-4.546,13273.5,3099,33,301018
002686.SZ,亿利达,4.01,-6.308,13268.0,3100,33,002686
688388.SH,嘉元科技,11.08,-3.652,13265.5,3101,17,688388
002016.SZ,世荣兆业,6.24,-2.041,13251.5,3102,33,002016
600059.SH,古越龙山,8.25,-2.367,13230.5,3103,17,600059
002658.SZ,雪迪龙,5.16,-4.797,13230.0,3104,33,002658
301459.SZ,丰茂股份,39.12,-6.879,13209.5,3105,33,301459
300528.SZ,幸福蓝海,6.12,-5.991,13199.5,3106,33,300528
301036.SZ,双乐股份,18.26,-1.030,13198.5,3107,33,301036
300011.SZ,鼎汉技术,4.81,-5.686,13180.0,3108,33,300011
002227.SZ,奥特迅,7.32,-6.989,13178.5,3109,33,002227
002933.SZ,新兴装备,23.65,-5.134,13166.5,3110,33,002933
603122.SH,合富中国,5.21,-5.616,13154.5,3111,17,603122
600366.SH,宁波韵升,5.34,-3.784,13151.0,3112,17,600366
002955.SZ,鸿合科技,22.79,-3.636,13147.5,3113,33,002955
300493.SZ,润欣科技,7.36,-4.540,13144.5,3114,33,300493
600083.SH,*ST博信,2.06,-5.069,13131.0,3115,22,600083
002320.SZ,海峡股份,6.17,-2.064,13123.0,3116,33,002320
300942.SZ,易瑞生物,6.03,-9.187,13117.0,3117,33,300942
603919.SH,金徽酒,19.77,-1.642,13095.5,3118,17,603919
000931.SZ,中关村,3.59,-6.753,13091.5,3119,33,000931
600751.SH,海航科技,2.19,-2.667,13088.5,3120,17,600751
300820.SZ,英杰电气,43.10,-1.621,13088.0,3121,33,300820
002186.SZ,全聚德,9.08,-3.915,13082.0,3122,33,002186
300715.SZ,凯伦股份,8.00,-1.478,13081.0,3123,33,300715
603801.SH,志邦家居,15.25,-3.542,13079.5,3124,17,603801
601799.SH,星宇股份,124.52,-0.868,13063.5,3125,17,601799
688348.SH,昱能科技,64.37,-6.697,13060.0,3126,17,688348
002390.SZ,信邦制药,3.49,-1.133,13053.0,3127,33,002390
603258.SH,电魂网络,16.33,-3.771,13051.0,3128,17,603258
000507.SZ,珠海港,4.52,-2.586,13042.0,3129,33,000507
000059.SZ,华锦股份,4.40,-3.084,13030.0,3130,33,000059
600929.SH,雪天盐业,5.59,-1.930,13027.0,3131,17,600929
002683.SZ,广东宏大,20.89,-2.383,13026.0,3132,33,002683
600638.SH,新黄浦,3.75,-5.303,13024.0,3133,17,600638
600419.SH,天润乳业,8.65,-3.567,13021.5,3134,17,600419
002283.SZ,天润工业,4.44,-2.845,13015.0,3135,33,002283
301393.SZ,昊帆生物,39.97,-4.264,13012.0,3136,33,301393
301187.SZ,欧圣电气,19.22,-7.150,13009.0,3137,33,301187
300437.SZ,清水源,8.12,-4.471,13003.5,3138,33,300437
300996.SZ,普联软件,13.45,-3.997,13002.5,3139,33,300996
300768.SZ,迪普科技,11.77,-5.689,12996.5,3140,33,300768
600971.SH,恒源煤电,12.50,0.321,12995.5,3141,17,600971
000408.SZ,藏格矿业,25.61,0.629,12995.0,3142,33,000408
002490.SZ,ST墨龙,1.88,-5.051,12992.5,3143,33,002490
603586.SH,金麒麟,11.14,-3.130,12978.0,3144,17,603586
872925.BJ,锦好医疗,12.05,0.837,12965.0,3145,151,872925
300881.SZ,盛德鑫泰,24.20,-4.574,12953.5,3146,33,300881
600272.SH,开开实业,8.52,-3.946,12952.5,3147,17,600272
002988.SZ,豪美新材,15.78,-4.710,12951.0,3148,33,002988
600395.SH,盘江股份,6.38,-0.468,12941.5,3149,17,600395
688048.SH,长光华芯,33.01,-5.443,12929.0,3150,17,688048
301303.SZ,真兰仪表,16.94,-4.077,12922.0,3151,33,301303
688359.SH,三孚新科,47.99,1.588,12921.5,3152,17,688359
603190.SH,亚通精工,23.68,-4.052,12919.0,3153,17,603190
688456.SH,有研粉材,29.99,-11.062,12914.5,3154,17,688456
605020.SH,永和股份,22.83,-1.083,12912.5,3155,17,605020
603206.SH,嘉环科技,12.07,-3.978,12888.5,3156,17,603206
000156.SZ,华数传媒,6.45,-1.677,12873.0,3157,33,000156
002926.SZ,华西证券,6.80,-1.592,12849.0,3158,33,002926
600735.SH,新华锦,3.85,-4.467,12840.0,3159,17,600735
603682.SH,锦和商管,4.00,-4.306,12834.0,3160,17,603682
300435.SZ,中泰股份,12.01,-4.834,12833.5,3161,33,300435
301399.SZ,英特科技,18.97,-4.912,12827.5,3162,33,301399
600827.SH,百联股份,8.02,-2.076,12826.0,3163,17,600827
600838.SH,上海九百,5.68,-4.538,12824.0,3164,17,600838
600320.SH,振华重工,3.51,-0.848,12820.5,3165,17,600320
300523.SZ,辰安科技,15.94,-5.063,12818.5,3166,33,300523
600067.SH,冠城大通,1.78,-7.772,12806.0,3167,17,600067
002100.SZ,天康生物,7.89,-2.231,12798.0,3168,33,002100
600926.SH,杭州银行,13.12,-0.304,12797.0,3169,17,600926
600151.SH,航天机电,4.69,-3.099,12796.0,3170,17,600151
000633.SZ,合金投资,4.11,-8.054,12793.5,3171,33,000633
600710.SH,苏美达,8.49,0.831,12787.0,3172,17,600710
002990.SZ,盛视科技,19.53,-4.546,12779.5,3173,33,002990
300326.SZ,凯利泰,4.06,-4.918,12773.5,3174,33,300326
002209.SZ,达意隆,7.22,-6.598,12769.5,3175,33,002209
600928.SH,西安银行,3.40,-1.163,12765.0,3176,17,600928
603696.SH,安记食品,7.02,-5.135,12754.5,3177,17,603696
688563.SH,航材股份,53.33,-4.427,12748.5,3178,17,688563
603816.SH,顾家家居,36.91,1.737,12731.0,3179,17,603816
600787.SH,中储股份,4.93,-1.202,12730.5,3180,17,600787
600963.SH,岳阳林纸,4.16,-2.118,12727.0,3181,17,600963
001311.SZ,多利科技,35.51,-3.975,12719.0,3182,33,001311
002663.SZ,普邦股份,1.25,-3.101,12717.0,3183,33,002663
300426.SZ,唐德影视,6.69,-6.825,12713.5,3184,33,300426
000153.SZ,丰原药业,7.74,-3.371,12711.0,3185,33,000153
002420.SZ,毅昌科技,4.13,-6.982,12697.0,3186,33,002420
600725.SH,云维股份,2.76,-4.167,12693.5,3187,17,600725
688009.SH,中国通号,5.86,-0.170,12691.0,3188,17,688009
002666.SZ,德联集团,3.67,-6.853,12686.5,3189,33,002666
003039.SZ,顺控发展,13.09,-3.252,12675.5,3190,33,003039
603208.SH,江山欧派,22.48,-2.473,12673.0,3191,17,603208
601882.SH,海天精工,24.45,-1.451,12670.0,3192,17,601882
001255.SZ,博菲电气,21.05,-5.985,12656.0,3193,33,001255
600327.SH,大东方,3.46,-4.155,12655.0,3194,17,600327
688648.SH,中邮科技,22.37,-5.412,12651.5,3195,17,688648
688562.SH,航天软件,13.64,-7.274,12640.5,3196,17,688562
600717.SH,天津港,4.32,-1.144,12633.0,3197,17,600717
300546.SZ,雄帝科技,8.74,-7.219,12630.0,3198,33,300546
603038.SH,华立股份,6.98,-6.560,12626.0,3199,17,603038
002758.SZ,浙农股份,8.32,-4.148,12619.5,3200,33,002758
600231.SH,凌钢股份,1.38,-6.122,12608.0,3201,17,600231
300667.SZ,必创科技,10.86,-7.100,12605.0,3202,33,300667
600836.SH,*ST易连,0.61,-4.688,12593.0,3203,22,600836
872808.BJ,曙光数创,38.70,1.018,12589.5,3204,151,872808
688426.SH,康为世纪,18.83,0.053,12587.0,3205,17,688426
300487.SZ,蓝晓科技,49.03,-1.940,12578.5,3206,33,300487
002337.SZ,赛象科技,3.60,-5.759,12577.0,3207,33,002337
002040.SZ,南京港,5.37,-4.618,12574.0,3208,33,002040
300592.SZ,华凯易佰,12.38,-1.433,12571.0,3209,33,300592
002073.SZ,软控股份,7.46,-3.866,12564.0,3210,33,002073
600371.SH,万向德农,7.26,-4.474,12562.5,3211,17,600371
300799.SZ,*ST左江,,,12562.0,3212,33,300799
300712.SZ,永福股份,23.73,-2.786,12536.0,3213,33,300712
601827.SH,三峰环境,8.54,-0.117,12525.0,3214,17,601827
001318.SZ,阳光乳业,10.12,-3.065,12520.5,3215,33,001318
002664.SZ,信质集团,12.48,-2.728,12513.5,3216,33,002664
601616.SH,广电电气,2.77,-6.102,12510.5,3217,17,601616
301139.SZ,元道通信,19.72,-5.736,12507.0,3218,33,301139
600802.SH,福建水泥,2.85,-5.629,12506.0,3219,17,600802
603065.SH,宿迁联盛,8.17,-6.629,12504.5,3220,17,603065
